BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH, PRIORITY, SPEC, CWP,SCHEDULE,CLASS,j
PIPING/7052/J04/310-1,9,XWP10-A-D-120-18-0.20-D_310-1~1 1/2,1 1/2,"- XWP10-A-D-120-18-0.20-D 1 1/2""",1,ea,1,SUPPORTS,PM102XA-C-97608.03-1,-,FB8,1,None,,
PIPING/7052/J04/310-2,1,PPAACBBZCGIAIZ~1 1/2,1 1/2,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 1 1/2""",7.2,ft,1,PIPE,PM102XA-C-97608.03-2,-,FB8,1,80S,,
PIPING/7052/J04/310-2,2,PWLOAEACGAIEBZ~1 1/2,1 1/2,"- ELL 45-DEG LR; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50GF1AC 1 1/2""",1,ea,1,FITTINGS,PM102XA-C-97608.03-2,-,FB8,1,80S,,
PIPING/7052/J04/310-2,3,PWLCAEACGAIEBZ~1 1/2,1 1/2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50GF1BC 1 1/2""",1,ea,1,FITTINGS,PM102XA-C-97608.03-2,-,FB8,1,80S,,
PIPING/7052/J04/310-2,4,PWLCAEACGAIEBZ~1 1/2,1 1/2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50GF1BC 1 1/2""",1,ea,1,FITTINGS,PM102XA-C-97608.03-2,-,FB8,1,80S,,
PIPING/7052/J04/310-2,5,PWLCAEACGAIEBZ~1 1/2,1 1/2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50GF1BC 1 1/2""",1,ea,1,FITTINGS,PM102XA-C-97608.03-2,-,FB8,1,80S,,
PIPING/7052/J04/310-2,6,PFACADAACGIAIZ~1 1/2,1 1/2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1 1/2""",1,ea,1,FLANGES,PM102XA-C-97608.03-2,-,FB8,1,80S,150,
PIPING/7052/J04/310-2,7,PFACADAACGIAIZ~1 1/2,1 1/2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1 1/2""",1,ea,1,FLANGES,PM102XA-C-97608.03-2,-,FB8,1,80S,150,
PIPING/7052/J04/311-1,1,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",1.1,ft,1,PIPE,PM102XA-C-97625.01-1,-,FB8,1,40S,,
PIPING/7052/J04/311-1,2,PPAACBBZCGIAIZ~3/4,3/4,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 3/4""",0.4,ft,1,PIPE,PM102XA-C-97625.01-1,-,FB8,1,80S,,
PIPING/7052/J04/311-1,3,PWTAAEACEAIEBZ~2X2,2X2,"- TEE; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L51EF1 2X2""",1,ea,1,FITTINGS,PM102XA-C-97625.01-1,-,FB8,1,40S,,
PIPING/7052/J04/311-1,4,POSSESTZZZIAIZ~2X3/4,2X3/4,"- SOCKOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFDT 2X3/4""",1,ea,1,FITTINGS,PM102XA-C-97625.01-1,-,FB8,1,None,3000,
PIPING/7052/J04/311-1,5,PWRCAEACECIEBZ~2X3/4,2X3/4,"- RED CONC; ASME B16.9; BE; SCH 40S X SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) 2X3/4""",1,ea,1,FITTINGS,PM102XA-C-97625.01-1,-,FB8,1,40Sx80S,,
PIPING/7052/J04/311-1,6,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97625.01-1,-,FB8,1,40S,150,
PIPING/7052/J04/311-1,7,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97625.01-1,-,FB8,1,40S,150,
PIPING/7052/J04/311-1,8,PFACADAACGIAIZ~3/4,3/4,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 3/4""",1,ea,1,FLANGES,PM102XA-C-97625.01-1,-,FB8,1,80S,150,
PIPING/7052/J04/311-1,9,PFACADAACGIAIZ~3/4,3/4,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 3/4""",1,ea,1,FLANGES,PM102XA-C-97625.01-1,-,FB8,1,80S,150,
PIPING/7052/J04/311-1,10,XWP10-A-E-120-10-0.15-D_311-1~2,2,"- XWP10-A-E-120-10-0.15-D 2""",1,ea,1,SUPPORTS,PM102XA-C-97625.01-1,-,FB8,1,None,,
PIPING/7052/J04/311-2,1,PFCCADAACGIAIZ~3/4,3/4,"- FLG SW; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3BG 3/4""",1,ea,1,FLANGES,PM102XA-C-97625.01-2,-,FB8,1,80S,150,
PIPING/7052/J04/311-3,1,PFBCADAAZZIAIZ~3/4,3/4,"- FLG BLIND; RF; ASME B16.5; CL 150; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L43BF3 3/4""",1,ea,1,FLANGES,PM102XA-C-97625.01-3,-,FB8,1,None,150,
PIPING/7052/J04/312-1,1,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",0.8,ft,1,PIPE,PM102XA-C-97625.02-1,-,FB8,1,40S,,
PIPING/7052/J04/312-1,2,PWTAAEACEAIEBZ~2X2,2X2,"- TEE; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L51EF1 2X2""",1,ea,1,FITTINGS,PM102XA-C-97625.02-1,-,FB8,1,40S,,
PIPING/7052/J04/312-1,3,PWTBAEACECIEBZ~2X1 1/2,2X1 1/2,"- TEE RED; ASME B16.9; BE; SCH 40S X SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L51GF1D 2X1 1/2""",1,ea,1,FITTINGS,PM102XA-C-97625.02-1,-,FB8,1,40Sx80S,,
PIPING/7052/J04/312-1,4,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97625.02-1,-,FB8,1,40S,150,
PIPING/7052/J04/312-1,5,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97625.02-1,-,FB8,1,40S,150,
PIPING/7052/J04/312-1,6,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97625.02-1,-,FB8,1,40S,150,
PIPING/7052/J04/312-1,7,PFACADAACGIAIZ~1 1/2,1 1/2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1 1/2""",1,ea,1,FLANGES,PM102XA-C-97625.02-1,-,FB8,1,80S,150,
PIPING/7052/J04/312-2,1,PFBCADAAZZIAIZ~2,2,"- FLG BLIND; RF; ASME B16.5; CL 150; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L43BF3 2""",1,ea,1,FLANGES,PM102XA-C-97625.02-2,-,FB8,1,None,150,
PIPING/7052/J04/313-1,1,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",12.7,ft,1,PIPE,PM102XA-C-97625.03-1,-,FB8,1,40S,,
PIPING/7052/J04/313-1,2,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97625.03-1,-,FB8,1,40S,,
PIPING/7052/J04/313-1,3,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97625.03-1,-,FB8,1,40S,,
PIPING/7052/J04/313-1,4,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97625.03-1,-,FB8,1,40S,,
PIPING/7052/J04/313-1,5,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97625.03-1,-,FB8,1,40S,,
PIPING/7052/J04/313-1,6,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97625.03-1,-,FB8,1,40S,150,
PIPING/7052/J04/313-1,7,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97625.03-1,-,FB8,1,40S,150,
PIPING/7052/J04/313-1,8,XWP10-A-E-120-12-0.15-D_313-1~2,2,"- XWP10-A-E-120-12-0.15-D 2""",1,ea,1,SUPPORTS,PM102XA-C-97625.03-1,-,FB8,1,None,,
PIPING/7052/J04/313-2,1,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",19.6,ft,1,PIPE,PM102XA-C-97625.03-2,-,FB8,1,40S,,
PIPING/7052/J04/313-2,2,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97625.03-2,-,FB8,1,40S,150,
PIPING/7052/J04/313-2,3,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97625.03-2,-,FB8,1,40S,150,
PIPING/7052/J04/313-2,4,XWP10-A-E-120-12-0.15-D_313-2~2,2,"- XWP10-A-E-120-12-0.15-D 2""",1,ea,1,SUPPORTS,PM102XA-C-97625.03-2,-,FB8,1,None,,
PIPING/7052/J04/313-3,1,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",19.6,ft,1,PIPE,PM102XA-C-97625.03-3,-,FB8,1,40S,,
PIPING/7052/J04/313-3,2,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97625.03-3,-,FB8,1,40S,150,
PIPING/7052/J04/313-3,3,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97625.03-3,-,FB8,1,40S,150,
PIPING/7052/J04/313-3,4,XWP10-A-E-120-12-0.15-D_313-3~2,2,"- XWP10-A-E-120-12-0.15-D 2""",1,ea,1,SUPPORTS,PM102XA-C-97625.03-3,-,FB8,1,None,,
PIPING/7052/J04/313-4,1,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",16.5,ft,1,PIPE,PM102XA-C-97625.03-4,-,FB8,1,40S,,
PIPING/7052/J04/313-4,2,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97625.03-4,-,FB8,1,40S,,
PIPING/7052/J04/313-4,3,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97625.03-4,-,FB8,1,40S,,
PIPING/7052/J04/313-4,4,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97625.03-4,-,FB8,1,40S,150,
PIPING/7052/J04/313-4,5,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97625.03-4,-,FB8,1,40S,150,
PIPING/7052/J04/313-4,6,XWP10-A-E-120-12-0.15-D_313-4~2,2,"- XWP10-A-E-120-12-0.15-D 2""",1,ea,1,SUPPORTS,PM102XA-C-97625.03-4,-,FB8,1,None,,
PIPING/7052/J04/313-5,1,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",21.8,ft,1,PIPE,PM102XA-C-97625.03-5,-,FB8,1,40S,,
PIPING/7052/J04/313-5,2,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97625.03-5,-,FB8,1,40S,,
PIPING/7052/J04/313-5,3,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97625.03-5,-,FB8,1,40S,,
PIPING/7052/J04/313-5,4,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97625.03-5,-,FB8,1,40S,,
PIPING/7052/J04/313-5,5,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97625.03-5,-,FB8,1,40S,150,
PIPING/7052/J04/313-5,6,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97625.03-5,-,FB8,1,40S,150,
PIPING/7052/J04/313-5,7,XWP10-A-E-120-12-0.15-D_313-5~2,2,"- XWP10-A-E-120-12-0.15-D 2""",1,ea,1,SUPPORTS,PM102XA-C-97625.03-5,-,FB8,1,None,,
PIPING/7052/J04/314-1,1,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",22,ft,1,PIPE,PM102XA-C-97626.01-1,-,FB8,1,40S,,
PIPING/7052/J04/314-1,2,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97626.01-1,-,FB8,1,40S,,
PIPING/7052/J04/314-1,3,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97626.01-1,-,FB8,1,40S,,
PIPING/7052/J04/314-1,4,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97626.01-1,-,FB8,1,40S,,
PIPING/7052/J04/314-1,5,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97626.01-1,-,FB8,1,40S,150,
PIPING/7052/J04/314-1,6,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97626.01-1,-,FB8,1,40S,150,
PIPING/7052/J04/314-1,7,XWP10-A-E-120-12-0.15-D_314-1~2,2,"- XWP10-A-E-120-12-0.15-D 2""",1,ea,1,SUPPORTS,PM102XA-C-97626.01-1,-,FB8,1,None,,
PIPING/7052/J04/314-2,1,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",23.8,ft,1,PIPE,PM102XA-C-97626.01-2,-,FB8,1,40S,,
PIPING/7052/J04/314-2,2,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97626.01-2,-,FB8,1,40S,,
PIPING/7052/J04/314-2,3,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97626.01-2,-,FB8,1,40S,,
PIPING/7052/J04/314-2,4,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97626.01-2,-,FB8,1,40S,150,
PIPING/7052/J04/314-2,5,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97626.01-2,-,FB8,1,40S,150,
PIPING/7052/J04/314-2,6,XWP10-A-E-120-12-0.15-D_314-2~2,2,"- XWP10-A-E-120-12-0.15-D 2""",1,ea,1,SUPPORTS,PM102XA-C-97626.01-2,-,FB8,1,None,,
PIPING/7052/J04/314-3,1,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",10.3,ft,1,PIPE,PM102XA-C-97626.01-3,-,FB8,1,40S,,
PIPING/7052/J04/314-3,2,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97626.01-3,-,FB8,1,40S,,
PIPING/7052/J04/314-3,3,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97626.01-3,-,FB8,1,40S,,
PIPING/7052/J04/314-3,4,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97626.01-3,-,FB8,1,40S,150,
PIPING/7052/J04/314-3,5,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97626.01-3,-,FB8,1,40S,150,
PIPING/7052/J04/314-3,6,XWP10-A-E-120-6-0.15-D_314-3~2,2,"- XWP10-A-E-120-6-0.15-D 2""",1,ea,1,SUPPORTS,PM102XA-C-97626.01-3,-,FB8,1,None,,
PIPING/7052/J04/315-1,1,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",11,ft,1,PIPE,PM102XA-C-97626.02-1,-,FB8,1,40S,,
PIPING/7052/J04/315-1,2,PPAACBBZCGIAIZ~3/4,3/4,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 3/4""",0.4,ft,1,PIPE,PM102XA-C-97626.02-1,-,FB8,1,80S,,
PIPING/7052/J04/315-1,3,POSSESTZZZIAIZ~2X3/4,2X3/4,"- SOCKOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFDT 2X3/4""",1,ea,1,FITTINGS,PM102XA-C-97626.02-1,-,FB8,1,None,3000,
PIPING/7052/J04/315-1,4,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97626.02-1,-,FB8,1,40S,,
PIPING/7052/J04/315-1,5,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97626.02-1,-,FB8,1,40S,,
PIPING/7052/J04/315-1,6,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97626.02-1,-,FB8,1,40S,,
PIPING/7052/J04/315-1,7,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM102XA-C-97626.02-1,-,FB8,1,40S,,
PIPING/7052/J04/315-1,8,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97626.02-1,-,FB8,1,40S,150,
PIPING/7052/J04/315-1,9,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97626.02-1,-,FB8,1,40S,150,
PIPING/7052/J04/315-1,10,PFACADAACGIAIZ~3/4,3/4,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 3/4""",1,ea,1,FLANGES,PM102XA-C-97626.02-1,-,FB8,1,80S,150,
PIPING/7052/J04/315-1,11,XWP10-A-E-120-6-0.15-D_315-1~2,2,"- XWP10-A-E-120-6-0.15-D 2""",1,ea,1,SUPPORTS,PM102XA-C-97626.02-1,-,FB8,1,None,,
PIPING/7052/J04/315-1,12,XWP10-A-E-120-6-0.15-D_315-1~2,2,"- XWP10-A-E-120-6-0.15-D 2""",1,ea,1,SUPPORTS,PM102XA-C-97626.02-1,-,FB8,1,None,,
PIPING/7052/J04/315-2,1,PFBCADAAZZIAIZ~3/4,3/4,"- FLG BLIND; RF; ASME B16.5; CL 150; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L43BF3 3/4""",1,ea,1,FLANGES,PM102XA-C-97626.02-2,-,FB8,1,None,150,
PIPING/7052/J04/316-1,1,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",1.1,ft,1,PIPE,PM102XA-C-97626.03-1,-,FB8,1,40S,,
PIPING/7052/J04/316-1,2,PPAACBBZCGIAIZ~1 1/2,1 1/2,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 1 1/2""",0.5,ft,1,PIPE,PM102XA-C-97626.03-1,-,FB8,1,80S,,
PIPING/7052/J04/316-1,3,PPAACBBZCGIAIZ~3/4,3/4,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 3/4""",0.3,ft,1,PIPE,PM102XA-C-97626.03-1,-,FB8,1,80S,,
PIPING/7052/J04/316-1,4,PWTBAEACECIEBZ~2X1 1/2,2X1 1/2,"- TEE RED; ASME B16.9; BE; SCH 40S X SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L51GF1D 2X1 1/2""",1,ea,1,FITTINGS,PM102XA-C-97626.03-1,-,FB8,1,40Sx80S,,
PIPING/7052/J04/316-1,5,POSSESTZZZIAIZ~2X3/4,2X3/4,"- SOCKOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFDT 2X3/4""",1,ea,1,FITTINGS,PM102XA-C-97626.03-1,-,FB8,1,None,3000,
